date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:00:23	57780/57780	---M-Z	200	added ('OK')	text/html	etag:W/%22e1b4-DKjk3zv9+/GhevRh+sYGshGz+yo%22	https://www.internetodontologi.se/endodonti/maskinell-instrumentering/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/endodonti/maskinell-instrumentering/index.html	(from https://www.internetodontologi.se/endodonti/)
14:00:23	52867/52867	---M-Z	200	added ('OK')	text/html	etag:W/%22ce83-+7PKUHm7RSb1/5/RlBljwO/ivUg%22	https://www.internetodontologi.se/endodonti/atypisk-odontalgi-idiopatiskneuropatisk-tandsmarta/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/endodonti/atypisk-odontalgi-idiopatiskneuropatisk-tandsmarta/index.html	(from https://www.internetodontologi.se/endodonti/)
14:00:23	45985/45985	---M-Z	200	added ('OK')	text/html	etag:W/%22b3a1-duFBksdK6ZDF9CrnAz6v55fnEpw%22	https://www.internetodontologi.se/endodonti/nonvital-pulpa/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/endodonti/nonvital-pulpa/index.html	(from https://www.internetodontologi.se/endodonti/)
14:00:23	39774/39774	---M-Z	200	added ('OK')	text/html	etag:W/%229b5e-fqu013VUvwk9mmiCwDb3JncHKsM%22	https://www.internetodontologi.se/endodonti/overkappning-och-djup-overkappningpartiell-pulpotomi/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/endodonti/overkappning-och-djup-overkappningpartiell-pulpotomi/index.html	(from https://www.internetodontologi.se/endodonti/)
14:00:24	40784/40784	---M-Z	200	added ('OK')	text/html	etag:W/%229f50-+WuSVrciqsHq4xvXqrFPhE0uFCg%22	https://www.internetodontologi.se/endodonti/overkappningsmaterial/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/endodonti/overkappningsmaterial/index.html	(from https://www.internetodontologi.se/endodonti/)
14:00:24	33232/33232	---M-Z	200	added ('OK')	text/html	etag:W/%2281d0-LcJcxLIIQH6UfBQI3hHbSXhrPxw%22	https://www.internetodontologi.se/kakkirurgi/page/2/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/kakkirurgi/page/2/index.html	(from https://www.internetodontologi.se/kakkirurgi/)
14:00:24	41386/41386	---M-Z	200	added ('OK')	text/html	etag:W/%22a1aa-ItMPTzWViSejd74EmO4kmg9UUvA%22	https://www.internetodontologi.se/kakkirurgi/benaugmentation-vid-implantatbehandling/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/kakkirurgi/benaugmentation-vid-implantatbehandling/index.html	(from https://www.internetodontologi.se/kakkirurgi/)
14:00:24	55326/55326	---M-Z	200	added ('OK')	text/html	etag:W/%22d81e-X5iWE57hFp2CAps1YcBAawWvQ/Y%22	https://www.internetodontologi.se/kakkirurgi/benigna-tumorer/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/kakkirurgi/benigna-tumorer/index.html	(from https://www.internetodontologi.se/kakkirurgi/)
14:00:25	52380/52380	---M-Z	200	added ('OK')	text/html	etag:W/%22cc9c-pd5q1UoTTg3tlYzGk55W26Pna8w%22	https://www.internetodontologi.se/kakkirurgi/cystor-i-mun-och-kakregionen/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/kakkirurgi/cystor-i-mun-och-kakregionen/index.html	(from https://www.internetodontologi.se/kakkirurgi/)
14:00:25	45609/45609	---M-Z	200	added ('OK')	text/html	etag:W/%22b229-kH1srNIbak7xc+n0RdMpynKmZxA%22	https://www.internetodontologi.se/pedodonti/decoronering-av-ankylotisk-framtand-efter-trauma/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/pedodonti/decoronering-av-ankylotisk-framtand-efter-trauma/index.html	(from https://www.internetodontologi.se/kakkirurgi/)
14:00:25	52363/52363	---M-Z	200	added ('OK')	text/html	etag:W/%22cc8b-y6N19ebWwqeeT832vF5d/NM4wm8%22	https://www.internetodontologi.se/kakkirurgi/dental-sinuit/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/kakkirurgi/dental-sinuit/index.html	(from https://www.internetodontologi.se/kakkirurgi/)
14:00:25	41545/41545	---M-Z	200	added ('OK')	text/html	etag:W/%22a249-QZLjW9DlapbAHhZtHdqZ3tUC5TA%22	https://www.internetodontologi.se/kakkirurgi/diskreponering/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/kakkirurgi/diskreponering/index.html	(from https://www.internetodontologi.se/kakkirurgi/)
14:00:26	41848/41848	---M-Z	200	added ('OK')	text/html	etag:W/%22a378-cfMCOnjPRWhzTs0t1xGGtZp91kU%22	https://www.internetodontologi.se/kakkirurgi/eminektomi-kirurgisk-reduktion-av-tuberculum-artikulare/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/kakkirurgi/eminektomi-kirurgisk-reduktion-av-tuberculum-artikulare/index.html	(from https://www.internetodontologi.se/kakkirurgi/)
14:00:26	54216/54216	---M-Z	200	added ('OK')	text/html	etag:W/%22d3c8-lg2WBrZZSnxAIK8X4p3N94Udu+s%22	https://www.internetodontologi.se/kakkirurgi/implantatkirurgiska-komplikationer/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/kakkirurgi/implantatkirurgiska-komplikationer/index.html	(from https://www.internetodontologi.se/kakkirurgi/)
14:00:26	42339/42339	---M-Z	200	added ('OK')	text/html	etag:W/%22a563-iU2/BJz5EcJjP10BUJsVFqOrMfk%22	https://www.internetodontologi.se/kakkirurgi/intraoral-vertikal-ramusosteotomi-ivro/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/kakkirurgi/intraoral-vertikal-ramusosteotomi-ivro/index.html	(from https://www.internetodontologi.se/kakkirurgi/)
14:00:27	47639/47639	---M-Z	200	added ('OK')	text/html	etag:W/%22ba17-n9pD74pcbCp2yDo6zrTczZcidaI%22	https://www.internetodontologi.se/kakkirurgi/kakledsfrakturer/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/kakkirurgi/kakledsfrakturer/index.html	(from https://www.internetodontologi.se/kakkirurgi/)
14:00:27	52436/52436	---M-Z	200	added ('OK')	text/html	etag:W/%22ccd4-JfjqMdRV4Yc3MI3u3lYOXHTfXh8%22	https://www.internetodontologi.se/kakkirurgi/kirurgisk-frilaggning-och-extraktion-av-retinerad-horntand/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/kakkirurgi/kirurgisk-frilaggning-och-extraktion-av-retinerad-horntand/index.html	(from https://www.internetodontologi.se/kakkirurgi/)
14:00:27	38752/38752	---M-Z	200	added ('OK')	text/html	etag:W/%229760-sGmKLxX59RzYFhoww8xWY2mYZP8%22	https://www.internetodontologi.se/orofacial-medicin/page/2/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/orofacial-medicin/page/2/index.html	(from https://www.internetodontologi.se/orofacial-medicin/)
14:00:27	51099/51099	---M-Z	200	added ('OK')	text/html	etag:W/%22c79b-2OX9WrUr54bUZHCR2SY+jLUe1Wc%22	https://www.internetodontologi.se/orofacial-medicin/bildgalleri-over-orala-slemhinneforandringar/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/orofacial-medicin/bildgalleri-over-orala-slemhinneforandringar/index.html	(from https://www.internetodontologi.se/orofacial-medicin/)
14:00:28	47464/47464	---M-Z	200	added ('OK')	text/html	etag:W/%22b968-t0mWAsp9oAUxTX9aBAB+vhr2p1o%22	https://www.internetodontologi.se/orofacial-medicin/biopsitagning-i-munhalan/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/orofacial-medicin/biopsitagning-i-munhalan/index.html	(from https://www.internetodontologi.se/orofacial-medicin/)
14:00:28	49954/49954	---M-Z	200	added ('OK')	text/html	etag:W/%22c322-BqwVkB4yuMPJf1lCe9yn3to7F6Q%22	https://www.internetodontologi.se/orofacial-medicin/biverkningar-mot-dentala-material/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/orofacial-medicin/biverkningar-mot-dentala-material/index.html	(from https://www.internetodontologi.se/orofacial-medicin/)
14:00:28	52657/52657	---M-Z	200	added ('OK')	text/html	etag:W/%22cdb1-bGZwELqv5MGFbCdYg3hk8GCk52M%22	https://www.internetodontologi.se/orofacial-medicin/blodningskomplikationer-vid-tandbehandling-som-resultat-av-systemsjukdom-eller-medicinering/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/orofacial-medicin/blodningskomplikationer-vid-tandbehandling-som-resultat-av-systemsjukdom-eller-medicinering/index.html	(from https://www.internetodontologi.se/orofacial-medicin/)
14:00:29	43007/43007	---M-Z	200	added ('OK')	text/html	etag:W/%22a7ff-fy/c6VfGCa3W697A7ww6UBOV604%22	https://www.internetodontologi.se/orofacial-medicin/burning-mouth-syndrome-munsvedatungsveda/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/orofacial-medicin/burning-mouth-syndrome-munsvedatungsveda/index.html	(from https://www.internetodontologi.se/orofacial-medicin/)
14:00:29	81610/81610	---M-Z	200	added ('OK')	text/html	etag:W/%2213eca-rhrG7y5ib/PfVRmmHZu1VWs0H9w%22	https://www.internetodontologi.se/orofacial-medicin/covid-19-och-klinisk-tandvard/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/orofacial-medicin/covid-19-och-klinisk-tandvard/index.html	(from https://www.internetodontologi.se/orofacial-medicin/)
14:00:29	51104/51104	---M-Z	200	added ('OK')	text/html	etag:W/%22c7a0-W3dLhXySMc4JfTNgXaOVlOxf+m8%22	https://www.internetodontologi.se/orofacial-medicin/erytema-multiforme/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/orofacial-medicin/erytema-multiforme/index.html	(from https://www.internetodontologi.se/orofacial-medicin/)
14:00:29	46170/46170	---M-Z	200	added ('OK')	text/html	etag:W/%22b45a-fxgXLS6Ps2PJzxws7FDMvbz0McE%22	https://www.internetodontologi.se/orofacial-medicin/fokalutredning/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/orofacial-medicin/fokalutredning/index.html	(from https://www.internetodontologi.se/orofacial-medicin/)
14:00:30	44569/44569	---M-Z	200	added ('OK')	text/html	etag:W/%22ae19-az9+1xUqVaOCft/aXhkEtLNBCt8%22	https://www.internetodontologi.se/orofacial-medicin/halitosis-dalig-andedrakt/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/orofacial-medicin/halitosis-dalig-andedrakt/index.html	(from https://www.internetodontologi.se/orofacial-medicin/)
14:00:30	72580/72580	---M-Z	200	added ('OK')	text/html	etag:W/%2211b84-UDnaXG/9hLfqqkQgZc666U2vtpM%22	https://www.internetodontologi.se/orofacial-medicin/lakemedelsbiverkningar-i-munhalan/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/orofacial-medicin/lakemedelsbiverkningar-i-munhalan/index.html	(from https://www.internetodontologi.se/orofacial-medicin/)
14:00:30	46398/46398	---M-Z	200	added ('OK')	text/html	etag:W/%22b53e-I9axO7RmG6VMlFMMzW2YytzJjeI%22	https://www.internetodontologi.se/orofacial-medicin/leukoplaki-vit-flack-i-slemhinnan/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/orofacial-medicin/leukoplaki-vit-flack-i-slemhinnan/index.html	(from https://www.internetodontologi.se/orofacial-medicin/)
14:00:31	42271/42271	---M-Z	200	added ('OK')	text/html	etag:W/%22a51f-3m7Dd6GNk1s4LEXyGYNN+W0IHzU%22	https://www.internetodontologi.se/orofacial-medicin/lichenoid-kontaktreaktion-allergi-mot-fyllningsmaterial/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/orofacial-medicin/lichenoid-kontaktreaktion-allergi-mot-fyllningsmaterial/index.html	(from https://www.internetodontologi.se/orofacial-medicin/)
14:00:31	36599/36599	---M-Z	200	added ('OK')	text/html	etag:W/%228ef7-bx9/8Ln0UeB9WbikJBwipys6upk%22	https://www.internetodontologi.se/ortodonti/page/2/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/ortodonti/page/2/index.html	(from https://www.internetodontologi.se/ortodonti/)
14:00:31	43229/43229	---M-Z	200	added ('OK')	text/html	etag:W/%22a8dd-G3v3a8Kb17qPV3Zs5AmtNpZowIQ%22	https://www.internetodontologi.se/ortodonti/ektopisk-eruption-av-overkaks-6or/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/ortodonti/ektopisk-eruption-av-overkaks-6or/index.html	(from https://www.internetodontologi.se/ortodonti/)
14:00:32	42727/42727	---M-Z	200	added ('OK')	text/html	etag:W/%22a6e7-kG0UFe2k9OJXoSfYVwVJZ8G++Ts%22	https://www.internetodontologi.se/ortodonti/entandslucka-i-fronten-luckslutning/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/ortodonti/entandslucka-i-fronten-luckslutning/index.html	(from https://www.internetodontologi.se/ortodonti/)
14:00:32	41617/41617	---M-Z	200	added ('OK')	text/html	etag:W/%22a291-7AA1wLnkoVGmZyw3yCx22+njTMI%22	https://www.internetodontologi.se/ortodonti/entandslucka-i-fronten-platsberedning/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/ortodonti/entandslucka-i-fronten-platsberedning/index.html	(from https://www.internetodontologi.se/ortodonti/)
14:00:32	43926/43926	---M-Z	200	added ('OK')	text/html	etag:W/%22ab96-c7lrJlk3RDyAyM66aLRvppq/51E%22	https://www.internetodontologi.se/ortodonti/forandringar-av-bettavvikelser-fran-3-till-7-ars-alder/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/ortodonti/forandringar-av-bettavvikelser-fran-3-till-7-ars-alder/index.html	(from https://www.internetodontologi.se/ortodonti/)
14:00:33	41216/41216	---M-Z	200	added ('OK')	text/html	etag:W/%22a100-qUEpGca6Gvr3mWiAiqcBSvkqHU8%22	https://www.internetodontologi.se/ortodonti/forankringsforstarkning-med-hjalp-av-miniskruvar-vid-ortodontibehandlingar/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/ortodonti/forankringsforstarkning-med-hjalp-av-miniskruvar-vid-ortodontibehandlingar/index.html	(from https://www.internetodontologi.se/ortodonti/)
14:00:33	44520/44520	---M-Z	200	added ('OK')	text/html	etag:W/%22ade8-/Mw99YVJ6+Qi0BXfvaJ34wlucqM%22	https://www.internetodontologi.se/ortodonti/kak-och-ansiktstillvaxt-forandringar-over-tid/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/ortodonti/kak-och-ansiktstillvaxt-forandringar-over-tid/index.html	(from https://www.internetodontologi.se/ortodonti/)
14:00:33	42854/42854	---M-Z	200	added ('OK')	text/html	etag:W/%22a766-Jne1tgTOl/ycSUl+J0d7XuMOkc4%22	https://www.internetodontologi.se/ortodonti/korsbett-enkelsidigt/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/ortodonti/korsbett-enkelsidigt/index.html	(from https://www.internetodontologi.se/ortodonti/)
14:00:33	41649/41649	---M-Z	200	added ('OK')	text/html	etag:W/%22a2b1-b4UYD7uYaX2Ji/SREN8iddQEEAI%22	https://www.internetodontologi.se/ortodonti/kraniofaciala-syndrom-ortodonti-som-del-i-bettrehabilitering/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/ortodonti/kraniofaciala-syndrom-ortodonti-som-del-i-bettrehabilitering/index.html	(from https://www.internetodontologi.se/ortodonti/)
14:00:34	48238/48238	---M-Z	200	added ('OK')	text/html	etag:W/%22bc6e-kSkewL4yQ4/eZlZ2kLa2Vf93tZ4%22	https://www.internetodontologi.se/pedodonti/molar-incisor-hypomineralization-mih/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/pedodonti/molar-incisor-hypomineralization-mih/index.html	(from https://www.internetodontologi.se/ortodonti/)
14:00:34	18212/18212	---M-Z	200	added ('OK')	text/html	etag:W/%224724-F2U1+c2DdFHpyyY1NuZdyl+yLDk%22	https://www.internetodontologi.se/parodontologi/page/2/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/parodontologi/page/2/index.html	(from https://www.internetodontologi.se/parodontologi/)
14:00:34	50135/50135	---M-Z	200	added ('OK')	text/html	etag:W/%22c3d7-CAiZFejh4WwzErg6BjvIcS8N9L4%22	https://www.internetodontologi.se/parodontologi/behandlingsprinciper-vid-gingival-retraktion/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/parodontologi/behandlingsprinciper-vid-gingival-retraktion/index.html	(from https://www.internetodontologi.se/parodontologi/)
14:00:35	41873/41873	---M-Z	200	added ('OK')	text/html	etag:W/%22a391-A1Er7LLDZ2WKLZodeEV+TXYvftU%22	https://www.internetodontologi.se/parodontologi/gingival-retraktion/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/parodontologi/gingival-retraktion/index.html	(from https://www.internetodontologi.se/parodontologi/)
14:00:35	45322/45322	---M-Z	200	added ('OK')	text/html	etag:W/%22b10a-LdaKOm/3VyK7byZGLjwRSQgecmE%22	https://www.internetodontologi.se/parodontologi/implantat-och-tobaksrokning/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/parodontologi/implantat-och-tobaksrokning/index.html	(from https://www.internetodontologi.se/parodontologi/)
14:00:35	73595/73595	---M-Z	200	added ('OK')	text/html	etag:W/%2211f7b-FO6MAal5aeZWMkCvuu4AnwdSFeg%22	https://www.internetodontologi.se/parodontologi/klassifikation-av-parodontala-tillstand-plackinducerad-gingivit-och-parodontit/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/parodontologi/klassifikation-av-parodontala-tillstand-plackinducerad-gingivit-och-parodontit/index.html	(from https://www.internetodontologi.se/parodontologi/)
14:00:36	53276/53276	---M-Z	200	added ('OK')	text/html	etag:W/%22d01c-Y3BSIOwMd5lY5iEFRT/s+O2lyDc%22	https://www.internetodontologi.se/parodontologi/munhygien-och-egenvard/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/parodontologi/munhygien-och-egenvard/index.html	(from https://www.internetodontologi.se/parodontologi/)
14:00:36	47191/47191	---M-Z	200	added ('OK')	text/html	etag:W/%22b857-acQrfgtUI2UEqqQJBxwpF5XA1kk%22	https://www.internetodontologi.se/parodontologi/parodontalkirurgi/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/parodontologi/parodontalkirurgi/index.html	(from https://www.internetodontologi.se/parodontologi/)
14:00:36	69456/69456	---M-Z	200	added ('OK')	text/html	etag:W/%2210f50-e1xw7sFvxPcJZhY9VjokrFZkDiA%22	https://www.internetodontologi.se/parodontologi/parodontalkirurgi-emaljmatrixprotein-som-tillagg-till-lambakirurgi/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/parodontologi/parodontalkirurgi-emaljmatrixprotein-som-tillagg-till-lambakirurgi/index.html	(from https://www.internetodontologi.se/parodontologi/)
14:00:37	41430/41430	---M-Z	200	added ('OK')	text/html	etag:W/%22a1d6-1uivhqfKYbgemRTTpYQEKOFVAGs%22	https://www.internetodontologi.se/parodontologi/parodontit-och-diabetes/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/parodontologi/parodontit-och-diabetes/index.html	(from https://www.internetodontologi.se/parodontologi/)
14:00:37	49913/49913	---M-Z	200	added ('OK')	text/html	etag:W/%22c2f9-BqfHTHk9v1Q4h2ugqxs7VDZJHHA%22	https://www.internetodontologi.se/parodontologi/parodontit-och-systemsjukdomar/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/parodontologi/parodontit-och-systemsjukdomar/index.html	(from https://www.internetodontologi.se/parodontologi/)
14:00:37	43010/43010	---M-Z	200	added ('OK')	text/html	etag:W/%22a802-ywQyPNDxYGpai1q3MWz0M3UHtbM%22	https://www.internetodontologi.se/parodontologi/parodontit-och-hjartkarlsjukdomar/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/parodontologi/parodontit-och-hjartkarlsjukdomar/index.html	(from https://www.internetodontologi.se/parodontologi/)
14:00:37	42701/42701	---M-Z	200	added ('OK')	text/html	etag:W/%22a6cd-lismI/CQ3GX2KNHMgoWeizxFbGI%22	https://www.internetodontologi.se/parodontologi/parodontit-epidemiologi/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/parodontologi/parodontit-epidemiologi/index.html	(from https://www.internetodontologi.se/parodontologi/)
14:00:38	48649/48649	---M-Z	200	added ('OK')	text/html	etag:W/%22be09-M0bEIoCovZUUxsERi77RjXNgplg%22	https://www.internetodontologi.se/parodontologi/depuration-avlagsnande-av-tandsten-och-biofilm/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/parodontologi/depuration-avlagsnande-av-tandsten-och-biofilm/index.html	(from https://www.internetodontologi.se/parodontologi/)
14:00:38	43326/43326	---M-Z	200	added ('OK')	text/html	etag:W/%22a93e-xZs44HGZvj5yD81+bVi0vDnYUGo%22	https://www.internetodontologi.se/parodontologi/peri-implantit-och-mukosit/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/parodontologi/peri-implantit-och-mukosit/index.html	(from https://www.internetodontologi.se/parodontologi/)
14:00:38	44502/44502	---M-Z	200	added ('OK')	text/html	etag:W/%22add6-DXhE+TGTZYvq6dhiAAiHcp2e6no%22	https://www.internetodontologi.se/cariologi/skapa-svensk-kvalitetsregister-for-karies-och-parodontit/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/cariologi/skapa-svensk-kvalitetsregister-for-karies-och-parodontit/index.html	(from https://www.internetodontologi.se/parodontologi/)
14:00:38	31629/31629	---M-Z	200	added ('OK')	text/html	etag:W/%227b8d-5Gekd1nfhordeKCmSUYTlj1lEM4%22	https://www.internetodontologi.se/pedodonti/page/2/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/pedodonti/page/2/index.html	(from https://www.internetodontologi.se/pedodonti/)
14:00:39	56178/56178	---M-Z	200	added ('OK')	text/html	etag:W/%22db72-ZOPmnXOXlzv4lTz3uIhftXcPpD4%22	https://www.internetodontologi.se/pedodonti/basundersokningar-inom-barn-och-ungdomstandvarden-intervall-och-vad-som-ska-inga-i-en-basundersokning-vid-olika-aldrar/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/pedodonti/basundersokningar-inom-barn-och-ungdomstandvarden-intervall-och-vad-som-ska-inga-i-en-basundersokning-vid-olika-aldrar/index.html	(from https://www.internetodontologi.se/pedodonti/)
14:00:39	47446/47446	---M-Z	200	added ('OK')	text/html	etag:W/%22b956-0X5JnxmCKMpClcrEfKPLZ8QS4Fs%22	https://www.internetodontologi.se/pedodonti/behandling-av-djup-dentinkaries-med-risk-for-pulpaexponering-i-vitala-symtomfria-primara-tander/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/pedodonti/behandling-av-djup-dentinkaries-med-risk-for-pulpaexponering-i-vitala-symtomfria-primara-tander/index.html	(from https://www.internetodontologi.se/pedodonti/)
14:00:39	50448/50448	---M-Z	200	added ('OK')	text/html	etag:W/%22c510-7dTsR2LtdPCVvx7tUh5bYT8YP3w%22	https://www.internetodontologi.se/pedodonti/behandling-av-karies-i-det-primara-bettet/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/pedodonti/behandling-av-karies-i-det-primara-bettet/index.html	(from https://www.internetodontologi.se/pedodonti/)
14:00:40	52583/52583	---M-Z	200	added ('OK')	text/html	etag:W/%22cd67-7ICdJoWpq7MEwNLlRFcdPBI6gcc%22	https://www.internetodontologi.se/pedodonti/dentinogenesis-imperfecta-diagnostik-och-behandling/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/pedodonti/dentinogenesis-imperfecta-diagnostik-och-behandling/index.html	(from https://www.internetodontologi.se/pedodonti/)
14:00:40	45042/45042	---M-Z	200	added ('OK')	text/html	etag:W/%22aff2-dW/h4aK11eRUFc1uw9+9fU3AtPY%22	https://www.internetodontologi.se/pedodonti/frenulumplastik/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/pedodonti/frenulumplastik/index.html	(from https://www.internetodontologi.se/pedodonti/)
14:00:40	56863/56863	---M-Z	200	added ('OK')	text/html	etag:W/%22de1f-+GOSp6sl9Zm6CnQ+E96/8g98Rq4%22	https://www.internetodontologi.se/pedodonti/forebyggande-av-smarta-vid-behandling-av-barn-och-unga/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/pedodonti/forebyggande-av-smarta-vid-behandling-av-barn-och-unga/index.html	(from https://www.internetodontologi.se/pedodonti/)
14:00:40	57983/57983	---M-Z	200	added ('OK')	text/html	etag:W/%22e27f-9Ftni8U5xW0GpokueQZ4gLeU/ew%22	https://www.internetodontologi.se/pedodonti/somnapne-hos-barn-ur-ett-odontologiskt-perspektiv/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/pedodonti/somnapne-hos-barn-ur-ett-odontologiskt-perspektiv/index.html	(from https://www.internetodontologi.se/pedodonti/)
14:00:41	55497/55497	---M-Z	200	added ('OK')	text/html	etag:W/%22d8c9-OFVnl2IPVNpG1Z5k1c55X29NEYM%22	https://www.internetodontologi.se/pedodonti/strukturerad-inskolning-for-att-klara-tandvard/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/pedodonti/strukturerad-inskolning-for-att-klara-tandvard/index.html	(from https://www.internetodontologi.se/pedodonti/)
14:00:41	41581/41581	---M-Z	200	added ('OK')	text/html	etag:W/%22a26d-5rsRmvP383Fn5EB7wSrl5m2P67Q%22	https://www.internetodontologi.se/pedodonti/mikroabrasion/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/pedodonti/mikroabrasion/index.html	(from https://www.internetodontologi.se/pedodonti/)
14:00:41	36934/36934	---M-Z	200	added ('OK')	text/html	etag:W/%229046-3FAJcMSZGQGIgleqwyP3tf+SumU%22	https://www.internetodontologi.se/protetik/page/2/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/protetik/page/2/index.html	(from https://www.internetodontologi.se/protetik/)
14:00:41	45532/45532	---M-Z	200	added ('OK')	text/html	etag:W/%22b1dc-NS8ycKuCJSB3XhCSRdoijMtJFBE%22	https://www.internetodontologi.se/protetik/duplikatprotes/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/protetik/duplikatprotes/index.html	(from https://www.internetodontologi.se/protetik/)
14:00:41	53378/53378	---M-Z	200	added ('OK')	text/html	etag:W/%22d082-ahm392HVPGSwXJ25Z6fPdb46hz0%22	https://www.internetodontologi.se/protetik/etsbroar/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/protetik/etsbroar/index.html	(from https://www.internetodontologi.se/protetik/)
14:00:42	41799/41799	---M-Z	200	added ('OK')	text/html	etag:W/%22a347-cwX62yb3/wq73DlhHmE7Q1IQ3oo%22	https://www.internetodontologi.se/protetik/helprotes/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/protetik/helprotes/index.html	(from https://www.internetodontologi.se/protetik/)
14:00:42	44072/44072	---M-Z	200	added ('OK')	text/html	etag:W/%22ac28-x/IrYDwkkw5WnLndBh5ZrOrCnL4%22	https://www.internetodontologi.se/protetik/entandslucka-fran-3a-till-3a/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/protetik/entandslucka-fran-3a-till-3a/index.html	(from https://www.internetodontologi.se/protetik/)
14:00:42	50099/50099	---M-Z	200	added ('OK')	text/html	etag:W/%22c3b3-uhHvM3DNbJNqgwfCG/g5OIrY5jQ%22	https://www.internetodontologi.se/protetik/implantatbro-vid-flertandslucka/	C:/My%20Web%20Sites/internetodontologi/www.internetodontologi.se/protetik/implantatbro-vid-flertandslucka/index.html	(from https://www.internetodontologi.se/protetik/)
